Heure; Bilan [kWh]; Stockage [kWh]; Température du stock [°C]; COP chauffage; COP ECS; ECS Gachée
335.000000;0.000000;359985.541956;73.172706;5.000000;5.000000;0.000000;505.742578
336.000000;0.000000;359791.065508;73.140739;5.000000;5.000000;0.000000;580.490937
337.000000;0.000000;359726.558710;73.130136;5.000000;5.000000;0.000000;600.000000
338.000000;0.000000;359703.939535;73.126418;5.000000;5.000000;0.000000;600.000000
339.000000;0.000000;359676.716618;73.121943;5.000000;5.000000;0.000000;600.000000
340.000000;0.000000;359644.203174;73.116599;5.000000;5.000000;0.000000;600.000000
341.000000;0.000000;359605.739636;73.110276;5.000000;5.000000;0.000000;600.000000
342.000000;0.000000;359380.583513;73.073266;5.000000;5.000000;0.000000;600.000000
343.000000;0.000000;358675.627555;72.957389;5.000000;5.000000;0.000000;541.756562
344.000000;0.000000;358324.559118;72.899682;5.000000;5.000000;0.000000;568.859407
345.000000;0.000000;358279.184233;72.892223;5.000000;5.000000;0.000000;600.000000
346.000000;0.000000;358408.784327;72.913526;5.000000;5.000000;0.000000;600.000000
347.000000;0.000000;358464.573901;72.922697;5.000000;5.000000;0.000000;600.000000
348.000000;0.000000;358538.475165;72.934844;5.000000;5.000000;0.000000;600.000000
349.000000;0.000000;358834.227534;72.983459;5.000000;5.000000;0.000000;600.000000
350.000000;0.000000;359447.865116;73.084326;5.000000;5.000000;0.000000;600.000000
351.000000;0.000000;359837.557672;73.148381;5.000000;5.000000;0.000000;600.000000
352.000000;0.000000;359833.259739;73.147675;5.000000;5.000000;0.000000;600.000000
353.000000;0.000000;359552.164719;73.101470;5.000000;5.000000;0.000000;600.000000
354.000000;0.000000;358949.848162;73.002464;5.000000;5.000000;0.000000;600.000000
355.000000;0.000000;358469.777456;72.923552;5.000000;5.000000;0.000000;505.822620
356.000000;0.000000;358124.064679;72.866726;5.000000;5.000000;0.000000;376.923894
357.000000;0.000000;357883.749854;72.827224;5.000000;5.000000;0.000000;432.419593
358.000000;0.000000;357648.907075;72.788621;5.000000;5.000000;0.000000;486.382668
359.000000;0.000000;357430.659361;72.752747;5.000000;5.000000;0.000000;542.186362
360.000000;0.000000;357286.397338;72.729034;5.000000;5.000000;0.000000;600.000000
361.000000;0.000000;357285.688827;72.728917;5.000000;5.000000;0.000000;600.000000
362.000000;0.000000;357287.076933;72.729146;5.000000;5.000000;0.000000;600.000000
363.000000;0.000000;357290.232524;72.729664;5.000000;5.000000;0.000000;600.000000
364.000000;0.000000;357295.901757;72.730596;5.000000;5.000000;0.000000;600.000000
365.000000;0.000000;357301.906411;72.731583;5.000000;5.000000;0.000000;600.000000
366.000000;0.000000;357127.960289;72.702991;5.000000;5.000000;0.000000;600.000000
367.000000;0.000000;356471.124062;72.595023;5.000000;5.000000;0.000000;547.062632
368.000000;0.000000;356157.019023;72.543392;5.000000;5.000000;0.000000;578.981568
369.000000;0.000000;356177.865535;72.546819;5.000000;5.000000;0.000000;600.000000
370.000000;0.000000;356364.490949;72.577495;5.000000;5.000000;0.000000;600.000000
371.000000;0.000000;356501.911101;72.600084;5.000000;5.000000;0.000000;600.000000
372.000000;0.000000;356818.953561;72.652198;5.000000;5.000000;0.000000;600.000000
373.000000;0.000000;357322.598226;72.734984;5.000000;5.000000;0.000000;600.000000
374.000000;0.000000;358028.013325;72.850937;5.000000;5.000000;0.000000;600.000000
375.000000;0.000000;358439.994962;72.918657;5.000000;5.000000;0.000000;600.000000
376.000000;0.000000;358449.620780;72.920239;5.000000;5.000000;0.000000;600.000000
377.000000;0.000000;358179.095843;72.875771;5.000000;5.000000;0.000000;600.000000
378.000000;0.000000;357615.699134;72.783163;5.000000;5.000000;0.000000;600.000000
379.000000;0.000000;357171.319622;72.710118;5.000000;5.000000;0.000000;511.128690
380.000000;0.000000;356861.687809;72.659222;5.000000;5.000000;0.000000;387.536034
381.000000;0.000000;356659.157697;72.625931;5.000000;5.000000;0.000000;447.416915
382.000000;0.000000;356462.165299;72.593551;5.000000;5.000000;0.000000;505.765171
383.000000;0.000000;356281.766131;72.563897;5.000000;5.000000;0.000000;565.954047
384.000000;0.000000;356237.665636;72.556648;5.000000;5.000000;0.000000;600.000000
385.000000;0.000000;356276.291257;72.562997;5.000000;5.000000;0.000000;600.000000
386.000000;0.000000;356312.590611;72.568964;5.000000;5.000000;0.000000;600.000000
387.000000;0.000000;356346.092190;72.574471;5.000000;5.000000;0.000000;600.000000
388.000000;0.000000;356377.822687;72.579687;5.000000;5.000000;0.000000;600.000000
389.000000;0.000000;356405.677406;72.584265;5.000000;5.000000;0.000000;600.000000
390.000000;0.000000;356251.871833;72.558983;5.000000;5.000000;0.000000;600.000000
391.000000;0.000000;355600.568089;72.451925;5.000000;5.000000;0.000000;550.953750
392.000000;-0.000000;355298.430263;72.402261;5.000000;5.000000;0.000000;583.503032
393.000000;0.000000;355238.410175;72.392395;5.000000;5.000000;0.000000;600.000000
394.000000;0.000000;355265.558250;72.396858;5.000000;5.000000;0.000000;600.000000
395.000000;0.000000;355164.692406;72.380278;5.000000;5.000000;0.000000;600.000000
396.000000;0.000000;354966.980173;72.347779;5.000000;5.000000;0.000000;600.000000
397.000000;0.000000;355153.350725;72.378414;5.000000;5.000000;0.000000;600.000000
398.000000;0.000000;355647.327159;72.459611;5.000000;5.000000;0.000000;600.000000
399.000000;0.000000;356046.523264;72.525229;5.000000;5.000000;0.000000;600.000000
400.000000;0.000000;356178.564191;72.546934;5.000000;5.000000;0.000000;600.000000
401.000000;0.000000;356028.222431;72.522221;5.000000;5.000000;0.000000;600.000000
402.000000;0.000000;355563.008685;72.445751;5.000000;5.000000;0.000000;600.000000
403.000000;0.000000;355206.006209;72.387069;5.000000;5.000000;0.000000;515.019808
404.000000;0.000000;354981.015695;72.350086;5.000000;5.000000;0.000000;395.318270
405.000000;0.000000;354852.340779;72.328935;5.000000;5.000000;0.000000;458.414951
406.000000;0.000000;354711.226994;72.305740;5.000000;5.000000;0.000000;519.979007
407.000000;0.000000;354580.394730;72.284234;5.000000;5.000000;0.000000;583.383683
408.000000;0.000000;354578.223962;72.283877;5.000000;5.000000;0.000000;600.000000
409.000000;0.000000;354614.714745;72.289875;5.000000;5.000000;0.000000;600.000000
410.000000;0.000000;354647.586775;72.295279;5.000000;5.000000;0.000000;600.000000
411.000000;0.000000;354677.943338;72.300269;5.000000;5.000000;0.000000;600.000000
412.000000;0.000000;354704.817902;72.304686;5.000000;5.000000;0.000000;600.000000
413.000000;0.000000;354726.263456;72.308211;5.000000;5.000000;0.000000;600.000000
414.000000;0.000000;354564.052442;72.281548;5.000000;5.000000;0.000000;600.000000
415.000000;0.000000;353952.160541;72.180968;5.000000;5.000000;0.000000;527.607042
416.000000;0.000000;353672.868149;72.135059;5.000000;5.000000;0.000000;543.446978
417.000000;0.000000;353598.000566;72.122753;5.000000;5.000000;0.000000;600.000000
418.000000;0.000000;353760.293730;72.149430;5.000000;5.000000;0.000000;600.000000
419.000000;0.000000;353864.485221;72.166556;5.000000;5.000000;0.000000;600.000000
420.000000;0.000000;354175.518746;72.217682;5.000000;5.000000;0.000000;600.000000
421.000000;0.000000;354558.717153;72.280671;5.000000;5.000000;0.000000;600.000000
422.000000;0.000000;355261.286732;72.396156;5.000000;5.000000;0.000000;600.000000
423.000000;0.000000;355796.895181;72.484197;5.000000;5.000000;0.000000;600.000000
424.000000;0.000000;355923.000566;72.504925;5.000000;5.000000;0.000000;600.000000
425.000000;0.000000;355716.297558;72.470948;5.000000;5.000000;0.000000;600.000000
426.000000;0.000000;355210.269042;72.387770;5.000000;5.000000;0.000000;600.000000
427.000000;0.000000;354861.203670;72.330392;5.000000;5.000000;0.000000;491.673100
428.000000;0.000000;354646.795876;72.295149;5.000000;5.000000;0.000000;348.624854
429.000000;-0.000000;354522.457166;72.274711;5.000000;5.000000;0.000000;392.426735
430.000000;0.000000;354392.321378;72.253319;5.000000;5.000000;0.000000;434.695991
431.000000;0.000000;354273.627578;72.233809;5.000000;5.000000;0.000000;478.805867
432.000000;0.000000;354166.449105;72.216192;5.000000;5.000000;0.000000;539.521645
433.000000;0.000000;354056.946739;72.198192;5.000000;5.000000;0.000000;600.000000
434.000000;0.000000;354093.224865;72.204155;5.000000;5.000000;0.000000;600.000000
435.000000;0.000000;354125.830585;72.209515;5.000000;5.000000;0.000000;600.000000
436.000000;0.000000;354154.692955;72.214259;5.000000;5.000000;0.000000;600.000000
437.000000;0.000000;354179.817535;72.218389;5.000000;5.000000;0.000000;600.000000
438.000000;0.000000;354022.123279;72.192468;5.000000;5.000000;0.000000;600.000000
439.000000;0.000000;353420.697657;72.093609;5.000000;5.000000;0.000000;524.777138
440.000000;0.000000;353158.166536;72.050455;5.000000;5.000000;0.000000;535.692856
441.000000;0.000000;353081.845848;72.037910;5.000000;5.000000;0.000000;576.336995
442.000000;0.000000;353121.373384;72.044407;5.000000;5.000000;0.000000;600.000000
443.000000;0.000000;353178.394002;72.053780;5.000000;5.000000;0.000000;600.000000
444.000000;0.000000;353276.249216;72.069865;5.000000;5.000000;0.000000;600.000000
445.000000;0.000000;353248.590750;72.065318;5.000000;5.000000;0.000000;556.030378
446.000000;0.000000;353285.689104;72.071417;5.000000;5.000000;0.000000;600.000000
447.000000;0.000000;353414.002798;72.092508;5.000000;5.000000;0.000000;600.000000
448.000000;0.000000;353503.952323;72.107294;5.000000;5.000000;0.000000;600.000000
449.000000;0.000000;353302.169923;72.074126;5.000000;5.000000;0.000000;600.000000
450.000000;0.000000;352793.826455;71.990566;5.000000;5.000000;0.000000;600.000000
451.000000;0.000000;352449.000259;71.933886;5.000000;5.000000;0.000000;488.843196
452.000000;0.000000;352237.886434;71.899184;5.000000;5.000000;0.000000;342.965046
453.000000;0.000000;352132.839034;71.881917;5.000000;5.000000;0.000000;384.428163
454.000000;0.000000;352021.629120;71.863636;5.000000;5.000000;0.000000;424.358656
455.000000;0.000000;351914.907776;71.846094;5.000000;5.000000;0.000000;466.129768
456.000000;0.000000;351823.643179;71.831092;5.000000;5.000000;0.000000;514.274692
457.000000;0.000000;351727.527506;71.815293;5.000000;5.000000;0.000000;563.569084
458.000000;0.000000;351660.816912;71.804328;5.000000;5.000000;0.000000;600.000000
459.000000;0.000000;351681.335696;71.807701;5.000000;5.000000;0.000000;600.000000
460.000000;0.000000;351699.564046;71.810697;5.000000;5.000000;0.000000;600.000000
461.000000;0.000000;351715.605986;71.813334;5.000000;5.000000;0.000000;600.000000
462.000000;0.000000;351534.894670;71.783629;5.000000;5.000000;0.000000;600.000000
463.000000;0.000000;350939.160655;71.685705;5.000000;5.000000;0.000000;509.566404
464.000000;0.000000;350682.374865;71.643496;5.000000;5.000000;0.000000;510.496722
465.000000;0.000000;350615.007730;71.632423;5.000000;5.000000;0.000000;546.326370
466.000000;0.000000;350609.785388;71.631564;5.000000;5.000000;0.000000;600.000000
467.000000;0.000000;350660.703225;71.639934;5.000000;5.000000;0.000000;600.000000
468.000000;0.000000;350743.896693;71.653609;5.000000;5.000000;0.000000;600.000000
469.000000;0.000000;350704.914523;71.647201;5.000000;5.000000;0.000000;538.473344
470.000000;0.000000;350943.956014;71.686494;5.000000;5.000000;0.000000;595.097469
471.000000;0.000000;351069.422653;71.707117;5.000000;5.000000;0.000000;600.000000
472.000000;0.000000;351169.442661;71.723558;5.000000;5.000000;0.000000;600.000000
473.000000;0.000000;350919.282006;71.682438;5.000000;5.000000;0.000000;600.000000
474.000000;0.000000;350382.440757;71.594194;5.000000;5.000000;0.000000;597.821093
475.000000;0.000000;350034.554491;71.537011;5.000000;5.000000;0.000000;471.453556
476.000000;0.000000;349811.470744;71.500341;5.000000;5.000000;0.000000;310.364672
477.000000;0.000000;349682.574003;71.479154;5.000000;5.000000;0.000000;339.256934
478.000000;0.000000;349550.926904;71.457514;5.000000;5.000000;0.000000;366.616572
479.000000;0.000000;349423.566866;71.436579;5.000000;5.000000;0.000000;395.816830
480.000000;0.000000;349311.745576;71.418199;5.000000;5.000000;0.000000;473.780990
481.000000;0.000000;349195.438707;71.399081;5.000000;5.000000;0.000000;552.894619
482.000000;0.000000;349153.792011;71.392235;5.000000;5.000000;0.000000;600.000000
483.000000;0.000000;349226.299939;71.404153;5.000000;5.000000;0.000000;600.000000
484.000000;0.000000;349294.512984;71.415366;5.000000;5.000000;0.000000;600.000000
485.000000;0.000000;349357.807365;71.425770;5.000000;5.000000;0.000000;600.000000
486.000000;0.000000;349237.935807;71.406066;5.000000;5.000000;0.000000;600.000000
487.000000;0.000000;348630.712173;71.306254;5.000000;5.000000;0.000000;545.647680
488.000000;0.000000;348373.507321;71.263975;5.000000;5.000000;0.000000;573.811780
489.000000;0.000000;348349.689020;71.260060;5.000000;5.000000;0.000000;600.000000
490.000000;0.000000;348449.714981;71.276502;5.000000;5.000000;0.000000;600.000000
491.000000;0.000000;348458.861743;71.278006;5.000000;5.000000;0.000000;600.000000
492.000000;0.000000;348395.261004;71.267551;5.000000;5.000000;0.000000;600.000000
493.000000;0.000000;348252.967721;71.244162;5.000000;5.000000;0.000000;552.916520
494.000000;0.000000;348264.539539;71.246064;5.000000;5.000000;0.000000;600.000000
495.000000;0.000000;348330.840223;71.256962;5.000000;5.000000;0.000000;600.000000
496.000000;0.000000;348403.244565;71.268864;5.000000;5.000000;0.000000;600.000000
497.000000;0.000000;348259.509992;71.245237;5.000000;5.000000;0.000000;600.000000
498.000000;0.000000;347825.296036;71.173863;5.000000;5.000000;0.000000;600.000000
499.000000;0.000000;347511.720268;71.122319;5.000000;5.000000;0.000000;509.713738
500.000000;0.000000;347332.714855;71.092895;5.000000;5.000000;0.000000;384.706130
501.000000;0.000000;347239.843810;71.077629;5.000000;5.000000;0.000000;443.417629
502.000000;0.000000;347144.774161;71.062002;5.000000;5.000000;0.000000;500.596504
503.000000;0.000000;347064.231799;71.048763;5.000000;5.000000;0.000000;559.615998
504.000000;0.000000;347179.643369;71.067734;5.000000;5.000000;0.000000;600.000000
505.000000;0.000000;347395.596943;71.103231;5.000000;5.000000;0.000000;600.000000
506.000000;0.000000;347601.068295;71.137006;5.000000;5.000000;0.000000;600.000000
507.000000;0.000000;347797.362536;71.169272;5.000000;5.000000;0.000000;600.000000
508.000000;0.000000;347978.088004;71.198978;5.000000;5.000000;0.000000;600.000000
509.000000;0.000000;348150.102828;71.227253;5.000000;5.000000;0.000000;600.000000
510.000000;0.000000;348136.795220;71.225066;5.000000;5.000000;0.000000;600.000000
511.000000;0.000000;347553.402982;71.129171;5.000000;5.000000;0.000000;586.327550
512.000000;0.000000;347436.164112;71.109899;5.000000;5.000000;0.000000;600.000000
513.000000;0.000000;347616.735559;71.139581;5.000000;5.000000;0.000000;600.000000
514.000000;0.000000;347821.659870;71.173265;5.000000;5.000000;0.000000;600.000000
515.000000;0.000000;348001.810855;71.202878;5.000000;5.000000;0.000000;600.000000
516.000000;0.000000;348255.585232;71.244592;5.000000;5.000000;0.000000;600.000000
517.000000;0.000000;348255.634526;71.244600;5.000000;5.000000;0.000000;600.000000
518.000000;0.000000;348574.160400;71.296958;5.000000;5.000000;0.000000;600.000000
519.000000;0.000000;349011.543615;71.368853;5.000000;5.000000;0.000000;600.000000
520.000000;0.000000;349395.622908;71.431986;5.000000;5.000000;0.000000;600.000000
521.000000;0.000000;349336.702402;71.422301;5.000000;5.000000;0.000000;600.000000
522.000000;0.000000;348985.349246;71.364547;5.000000;5.000000;0.000000;600.000000
523.000000;0.000000;348671.888225;71.313022;5.000000;5.000000;0.000000;550.393608
524.000000;0.000000;348492.997555;71.283617;5.000000;5.000000;0.000000;466.065870
525.000000;0.000000;348421.031247;71.271787;5.000000;5.000000;0.000000;558.397097
526.000000;0.000000;348453.002993;71.277043;5.000000;5.000000;0.000000;600.000000
527.000000;0.000000;348601.911067;71.301519;5.000000;5.000000;0.000000;600.000000
528.000000;0.000000;348804.041903;71.334745;5.000000;5.000000;0.000000;600.000000
529.000000;0.000000;349006.853406;71.368082;5.000000;5.000000;0.000000;600.000000
530.000000;0.000000;349207.511060;71.401065;5.000000;5.000000;0.000000;600.000000
531.000000;0.000000;349404.936373;71.433517;5.000000;5.000000;0.000000;600.000000
532.000000;0.000000;349587.458221;71.463519;5.000000;5.000000;0.000000;600.000000
533.000000;0.000000;349765.001935;71.492703;5.000000;5.000000;0.000000;600.000000
534.000000;0.000000;349743.325809;71.489140;5.000000;5.000000;0.000000;600.000000
535.000000;0.000000;349166.569669;71.394335;5.000000;5.000000;0.000000;579.252790
536.000000;0.000000;349013.775533;71.369220;5.000000;5.000000;0.000000;600.000000
537.000000;0.000000;349221.320280;71.403335;5.000000;5.000000;0.000000;600.000000
538.000000;0.000000;349564.936654;71.459817;5.000000;5.000000;0.000000;600.000000
539.000000;0.000000;349724.267604;71.486007;5.000000;5.000000;0.000000;600.000000
540.000000;0.000000;349858.034925;71.507995;5.000000;5.000000;0.000000;600.000000
541.000000;0.000000;349734.323212;71.487660;5.000000;5.000000;0.000000;593.560530
542.000000;0.000000;350221.940740;71.567812;5.000000;5.000000;0.000000;600.000000
543.000000;0.000000;350828.280618;71.667479;5.000000;5.000000;0.000000;600.000000
544.000000;0.000000;351204.949135;71.729394;5.000000;5.000000;0.000000;600.000000
545.000000;0.000000;351100.551808;71.712234;5.000000;5.000000;0.000000;600.000000
546.000000;0.000000;350700.918130;71.646544;5.000000;5.000000;0.000000;600.000000
547.000000;0.000000;350352.071420;71.589202;5.000000;5.000000;0.000000;543.318848
548.000000;0.000000;350120.633777;71.551160;5.000000;5.000000;0.000000;451.916350
549.000000;0.000000;349981.313544;71.528259;5.000000;5.000000;0.000000;538.400667
