Heure;Bilan [kWh];Stockage eau [kWh];Température du stock [°C];COP chauffage;COP ECS;ECS Gachée [kWh];Stock batterie [kWh];Stockage hydrogene [kWh];consElecPac;pertes_horaires
1286.000000;0.000000;152505.658003;39.068153;5.548163;5.547755;0.000000;215.193101;1944.946116;9.624388;8.561400
1287.000000;0.000000;153000.325788;39.149464;5.562195;5.561785;0.000000;250.000000;1956.472564;5.202124;8.575105
1288.000000;0.000000;153323.663042;39.202612;5.571751;5.571340;0.000000;250.000000;1973.591316;4.869797;8.599092
1289.000000;0.000000;153195.102216;39.181480;5.572803;5.572390;0.000000;247.656524;1973.591316;40.713843;8.614771
1290.000000;0.000000;152790.757014;39.115016;5.567269;5.566858;0.000000;171.019049;1973.591316;88.538763;8.608537
1291.000000;0.000000;152539.998337;39.073797;5.555289;5.554809;0.000000;6.144658;1973.591316;55.053233;8.588930
1292.000000;0.000000;152399.552677;39.050712;5.547884;5.547401;0.000000;0.000000;1823.338489;30.884439;8.576770
1293.000000;0.000000;152346.693767;39.042023;5.543746;5.543257;0.000000;37.523842;1823.338489;11.634191;8.569960
1294.000000;0.000000;152298.230468;39.034057;5.542190;5.541697;0.000000;74.397846;1823.338489;10.670346;8.567397
1295.000000;0.000000;152259.833035;39.027745;5.540765;5.540168;0.000000;115.086360;1823.338489;8.456684;8.565047
1296.000000;0.000000;152237.648257;39.024098;5.539635;5.538983;0.000000;177.742891;1823.338489;4.886907;8.563185
1297.000000;0.000000;152199.615733;39.017847;5.538983;5.537866;0.000000;238.394438;1823.338489;8.379085;8.562109
1298.000000;0.000000;152146.206213;39.009068;5.537866;5.536297;0.000000;250.000000;1835.603660;11.769745;8.560265
1299.000000;0.000000;152090.117881;38.999848;5.536297;5.534650;0.000000;250.000000;1850.820944;12.364343;8.557675
1300.000000;0.000000;152032.745027;38.990417;5.534650;5.532967;0.000000;250.000000;1865.969165;12.652101;8.554955
1301.000000;0.000000;151973.092551;38.980612;5.532967;5.531218;0.000000;250.000000;1880.995564;13.159697;8.552173
1302.000000;0.000000;151801.094871;38.952340;5.531218;5.529430;0.000000;250.000000;1885.187563;37.968044;8.549281
1303.000000;0.000000;151358.460240;38.879582;5.526181;5.524484;0.000000;74.119274;1885.187563;97.826153;8.540940
1304.000000;0.000000;151241.512677;38.860358;5.514380;5.513185;0.000000;62.629040;1885.187563;34.418421;8.519477
1305.000000;0.000000;151276.932536;38.866181;5.512093;5.511263;0.000000;86.641945;1885.187563;9.171467;8.513806
1306.000000;0.000000;151750.988382;38.944104;5.525451;5.525049;0.000000;164.471359;1885.187563;5.556389;8.515523
1307.000000;0.000000;151730.012402;38.940656;5.528086;5.527683;0.000000;167.047944;1885.187563;30.076034;8.538511
1308.000000;0.000000;151491.071184;38.901380;5.524664;5.524261;0.000000;134.176257;1885.187563;57.056829;8.537493
1309.000000;0.000000;151423.352014;38.890248;5.519927;5.519525;0.000000;0.000000;1876.167139;36.224591;8.525907
1310.000000;0.000000;151917.243284;38.971432;5.530862;5.530459;0.000000;61.310627;1876.167139;9.647478;8.522623
1311.000000;0.000000;152123.958741;39.005411;5.536339;5.535934;0.000000;101.164479;1876.167139;5.221265;8.546572
1312.000000;0.000000;152466.553110;39.061725;5.546374;5.545967;0.000000;166.786642;1876.167139;4.884416;8.556596
1313.000000;0.000000;152357.408468;39.043784;5.547983;5.547576;0.000000;166.249141;1876.167139;40.888465;8.573209
1314.000000;0.000000;151953.492096;38.977390;5.542506;5.542099;0.000000;89.180322;1876.167139;88.926973;8.567916
1315.000000;0.000000;151704.132310;38.936402;5.530644;5.530203;0.000000;0.000000;1808.052186;55.043523;8.548330
1316.000000;0.000000;151563.857035;38.913344;5.523346;5.522868;0.000000;0.000000;1652.139313;31.014293;8.536238
1317.000000;0.000000;151511.082940;38.904669;5.519249;5.518766;0.000000;37.483980;1652.139313;11.678482;8.529436
1318.000000;0.000000;151462.630152;38.896705;5.517709;5.517220;0.000000;74.308042;1652.139313;10.725838;8.526877
1319.000000;0.000000;151427.549142;38.890938;5.516297;5.515802;0.000000;115.616291;1652.139313;7.768089;8.524528
1320.000000;0.000000;151408.373626;38.887786;5.515274;5.514715;0.000000;181.743130;1652.139313;4.246811;8.522827
1321.000000;0.000000;151377.274190;38.882674;5.514715;5.513809;0.000000;246.630458;1652.139313;6.888460;8.521897
1322.000000;0.000000;151320.769487;38.873386;5.513809;5.512164;0.000000;250.000000;1667.192922;12.518186;8.520389
1323.000000;0.000000;151258.756378;38.863193;5.512164;5.510359;0.000000;250.000000;1682.850990;13.743540;8.517649
1324.000000;0.000000;151194.017181;38.852551;5.510359;5.508477;0.000000;250.000000;1698.362681;14.353445;8.514642
1325.000000;0.000000;151126.556299;38.841462;5.508477;5.506516;0.000000;250.000000;1713.728050;14.963120;8.511503
1326.000000;0.000000;150944.956498;38.811612;5.506516;5.504462;0.000000;250.000000;1718.130162;40.308375;8.508231
1327.000000;0.000000;150490.753311;38.736952;5.501246;5.499218;0.000000;74.227464;1718.130162;100.944582;8.499426
1328.000000;0.000000;150324.691326;38.709656;5.488109;5.486613;0.000000;58.320894;1718.130162;37.008923;8.477401
1329.000000;0.000000;150317.334228;38.708446;5.483874;5.483480;0.000000;82.661591;1718.130162;5.923054;8.469348
1330.000000;0.000000;150310.142223;38.707264;5.483662;5.483229;0.000000;104.228120;1718.130162;5.886506;8.468992
1331.000000;0.000000;150308.649799;38.707019;5.486775;5.486380;0.000000;110.856606;1718.130162;30.289722;8.468643
1332.000000;0.000000;150300.524565;38.705683;5.490057;5.489661;0.000000;110.283517;1718.130162;57.403890;8.468571
1333.000000;0.000000;151173.700483;38.849212;5.512646;5.512247;0.000000;111.272965;1718.130162;36.261950;8.468177
1334.000000;0.000000;151648.415410;38.927243;5.522994;5.522593;0.000000;172.767417;1718.130162;9.659029;8.510517
1335.000000;0.000000;151663.154304;38.929666;5.522840;5.522438;0.000000;193.186127;1718.130162;5.231666;8.533537
1336.000000;0.000000;151640.988398;38.926022;5.522149;5.521746;0.000000;215.876868;1718.130162;4.901797;8.534251
1337.000000;0.000000;151455.272626;38.895495;5.521501;5.521099;0.000000;207.813770;1718.130162;41.077302;8.533177
1338.000000;0.000000;151051.817999;38.829177;5.516082;5.515681;0.000000;133.853617;1718.130162;89.344974;8.524171
1339.000000;0.000000;150804.015991;38.788445;5.504346;5.503948;0.000000;0.000000;1693.461919;55.018578;8.504607
1340.000000;0.000000;150666.511773;38.765843;5.497163;5.496766;0.000000;0.000000;1541.200937;30.578202;8.492591
1341.000000;0.000000;150616.625968;38.757643;5.493185;5.492788;0.000000;40.895901;1541.200937;11.103259;8.485924
1342.000000;0.000000;150569.937651;38.749968;5.491743;5.491309;0.000000;80.911994;1541.200937;10.394935;8.483505
1343.000000;0.000000;150535.208393;38.744260;5.490394;5.489914;0.000000;125.144646;1541.200937;7.734553;8.481241
1344.000000;0.000000;150518.425239;38.741501;5.489392;5.488907;0.000000;200.122290;1541.200937;3.738403;8.479557
1345.000000;0.000000;150500.491189;38.738553;5.488907;5.488390;0.000000;250.000000;1548.136083;3.995193;8.478743
1346.000000;0.000000;150480.099929;38.735201;5.488390;5.487801;0.000000;250.000000;1568.240451;4.543113;8.477873
1347.000000;0.000000;150459.261004;38.731776;5.487801;5.487200;0.000000;250.000000;1588.320735;4.643460;8.476884
1348.000000;0.000000;150438.129022;38.728302;5.487200;5.486590;0.000000;250.000000;1608.385196;4.709392;8.475874
1349.000000;0.000000;150416.704015;38.724780;5.486590;5.485973;0.000000;250.000000;1628.433828;4.775343;8.474849
1350.000000;0.000000;150275.552637;38.701579;5.485973;5.485097;0.000000;250.000000;1637.195377;31.469876;8.473810
1351.000000;0.000000;149839.692702;38.629934;5.481906;5.480411;0.000000;88.775272;1637.195377;97.277375;8.466966
1352.000000;0.000000;149720.673044;38.610370;5.470487;5.469246;0.000000;90.214058;1637.195377;35.220180;8.445831
1353.000000;0.000000;149716.144682;38.609626;5.467077;5.466215;0.000000;123.679291;1637.195377;9.610500;8.440059
1354.000000;0.000000;150288.377759;38.703687;5.483490;5.482603;0.000000;224.812021;1637.195377;9.405436;8.439840
1355.000000;0.000000;151004.151719;38.821342;5.507267;5.506513;0.000000;250.000000;1658.508176;32.890551;8.467588
1356.000000;0.000000;151693.812788;38.934705;5.530956;5.530197;0.000000;250.000000;1684.653779;59.673918;8.502296
1357.000000;0.000000;152489.881224;39.065559;5.551243;5.550836;0.000000;250.000000;1685.509410;36.022029;8.535738
1358.000000;0.000000;153193.672313;39.181245;5.568564;5.568117;0.000000;250.000000;1712.043691;9.852514;8.574340
1359.000000;0.000000;153629.361834;39.252862;5.580943;5.580490;0.000000;250.000000;1733.850863;5.481723;8.608467
1360.000000;0.000000;153912.222820;39.299357;5.589374;5.588897;0.000000;250.000000;1752.171508;5.303532;8.629594
1361.000000;0.000000;153761.787969;39.274629;5.589794;5.589303;0.000000;250.000000;1753.731502;41.146357;8.643310
1362.000000;0.000000;153345.886929;39.206265;5.584147;5.583396;0.000000;184.851945;1753.731502;90.739905;8.636016
1363.000000;0.000000;153072.817626;39.161380;5.571750;5.570609;0.000000;28.702363;1753.731502;59.742524;8.615848
1364.000000;0.000000;152910.351978;39.134674;5.563641;5.562503;0.000000;0.000000;1631.599881;35.606788;8.602607
1365.000000;0.000000;152834.826913;39.122260;5.558827;5.557665;0.000000;44.370148;1631.599881;16.568805;8.594729
1366.000000;0.000000;152762.999350;39.110453;5.556592;5.555406;0.000000;87.946194;1631.599881;15.765253;8.591067
1367.000000;0.000000;152703.933110;39.100744;5.554468;5.553258;0.000000;135.860259;1631.599881;12.969914;8.587584
1368.000000;0.000000;152660.718030;39.093641;5.552723;5.551446;0.000000;208.264338;1631.599881;9.492140;8.584720
1369.000000;0.000000;152615.293210;39.086174;5.551446;5.550106;0.000000;250.000000;1639.964426;9.980304;8.582624
1370.000000;0.000000;152569.691836;39.078678;5.550106;5.548760;0.000000;250.000000;1659.448462;10.022047;8.580421
1371.000000;0.000000;152517.317997;39.070069;5.548760;5.547216;0.000000;250.000000;1678.574460;11.513871;8.578210
1372.000000;0.000000;152461.275419;39.060857;5.547216;5.545564;0.000000;250.000000;1697.505886;12.324592;8.575670
1373.000000;0.000000;152404.903081;39.051591;5.545564;5.543904;0.000000;250.000000;1716.418826;12.401615;8.572953
1374.000000;0.000000;152236.437573;39.023899;5.543904;5.542213;0.000000;250.000000;1724.527560;37.084156;8.570219
1375.000000;0.000000;151798.366682;38.951891;5.538948;5.537382;0.000000;92.695930;1724.527560;96.543003;8.562050
1376.000000;0.000000;151653.044503;38.928004;5.526102;5.525197;0.000000;95.216302;1724.527560;32.112636;8.540808
1377.000000;0.000000;151663.742452;38.929763;5.522975;5.522542;0.000000;131.903272;1724.527560;6.125014;8.533761
1378.000000;0.000000;151676.985114;38.931939;5.523288;5.522885;0.000000;166.379927;1724.527560;5.561961;8.534280
1379.000000;0.000000;151579.236091;38.915872;5.523675;5.523272;0.000000;174.277736;1724.527560;30.099403;8.534922
1380.000000;0.000000;151359.540591;38.879759;5.520819;5.520417;0.000000;159.958754;1724.527560;57.095235;8.530182
1381.000000;0.000000;151752.563572;38.944363;5.529555;5.529152;0.000000;101.204321;1724.527560;36.160365;8.519529
1382.000000;0.000000;152131.230822;39.006606;5.537141;5.536737;0.000000;160.394455;1724.527560;9.639422;8.538587
1383.000000;0.000000;152568.325467;39.078454;5.549419;5.549012;0.000000;244.749955;1724.527560;5.210828;8.556949
1384.000000;0.000000;152776.494122;39.112671;5.555524;5.555115;0.000000;250.000000;1739.220393;4.880250;8.578144
1385.000000;0.000000;152628.878150;39.088407;5.556002;5.555593;0.000000;250.000000;1741.742406;40.832164;8.588238
1386.000000;0.000000;152224.822814;39.021990;5.550507;5.550099;0.000000;190.221891;1741.742406;88.801174;8.581080
1387.000000;0.000000;151976.633910;38.981194;5.538606;5.538201;0.000000;42.903623;1741.742406;54.688562;8.561487
1388.000000;0.000000;151837.283549;38.958288;5.531322;5.530871;0.000000;0.000000;1640.137507;30.755420;8.549452
1389.000000;0.000000;151785.181992;38.949724;5.527240;5.526776;0.000000;51.528518;1640.137507;11.509280;8.542695
1390.000000;0.000000;151737.473046;38.941882;5.525716;5.525247;0.000000;102.409866;1640.137507;10.542471;8.540169
1391.000000;0.000000;151703.280119;38.936262;5.524321;5.523850;0.000000;157.799453;1640.137507;7.557999;8.537855
1392.000000;0.000000;151684.625516;38.933195;5.523321;5.522776;0.000000;237.928992;1640.137507;4.124094;8.536197
1393.000000;0.000000;151664.726466;38.929924;5.522776;5.522194;0.000000;250.000000;1658.523753;4.399743;8.535293
1394.000000;0.000000;151644.467529;38.926594;5.522194;5.521603;0.000000;250.000000;1680.109699;4.479891;8.534328
1395.000000;0.000000;151623.918760;38.923217;5.521603;5.521003;0.000000;250.000000;1701.680120;4.544576;8.533345
1396.000000;0.000000;151586.229004;38.917021;5.521003;5.519902;0.000000;250.000000;1722.340457;8.336593;8.532349
1397.000000;0.000000;151537.657601;38.909037;5.519902;5.518485;0.000000;250.000000;1742.422509;10.746118;8.530521
1398.000000;0.000000;151375.884962;38.882446;5.518485;5.517001;0.000000;250.000000;1751.608719;35.810471;8.528166
1399.000000;0.000000;150945.660721;38.811728;5.513769;5.512435;0.000000;97.718016;1751.608719;95.338925;8.520322
1400.000000;0.000000;150843.336170;38.794908;5.502380;5.501613;0.000000;107.860058;1751.608719;31.259915;8.499460
1401.000000;0.000000;150912.739966;38.806316;5.501083;5.500685;0.000000;153.755571;1751.608719;5.909098;8.494498
1402.000000;0.000000;151233.225497;38.858996;5.510347;5.509948;0.000000;228.200640;1751.608719;5.568413;8.497863
1403.000000;0.000000;151673.079150;38.931297;5.526419;5.526017;0.000000;250.000000;1766.053953;30.080561;8.513404
1404.000000;0.000000;152221.119679;39.021382;5.546101;5.545694;0.000000;250.000000;1788.755106;56.835814;8.534733
1405.000000;0.000000;152921.084523;39.136438;5.564005;5.563596;0.000000;243.059077;1788.755106;35.944007;8.561308
1406.000000;0.000000;153798.819981;39.280716;5.586565;5.586151;0.000000;250.000000;1820.518052;9.564293;8.595249
1407.000000;0.000000;154562.192942;39.406196;5.608880;5.608461;0.000000;250.000000;1854.570441;5.170007;8.637811
1408.000000;0.000000;155000.624339;39.478263;5.622081;5.621659;0.000000;250.000000;1879.724816;4.839676;8.674828
1409.000000;0.000000;154890.828006;39.460216;5.623730;5.623307;0.000000;250.000000;1884.524024;40.359653;8.696088
1410.000000;0.000000;154485.614532;39.393608;5.618082;5.617660;0.000000;194.959952;1884.524024;87.752719;8.690764
1411.000000;0.000000;154236.679582;39.352690;5.605855;5.605436;0.000000;51.921927;1884.524024;54.052143;8.671114
1412.000000;0.000000;154098.485913;39.329974;5.598371;5.597953;0.000000;0.000000;1794.951615;30.055203;8.659043
1413.000000;0.000000;154048.262916;39.321719;5.594224;5.593807;0.000000;54.941852;1794.951615;10.932486;8.652342
1414.000000;0.000000;154002.584271;39.314210;5.592719;5.592302;0.000000;109.253784;1794.951615;9.946511;8.649907
1415.000000;0.000000;153970.527384;39.308941;5.591350;5.590934;0.000000;168.055651;1794.951615;6.982376;8.647692
1416.000000;0.000000;153956.628967;39.306656;5.590390;5.589974;0.000000;237.884470;1794.951615;3.027720;8.646138
1417.000000;0.000000;153940.695390;39.304037;5.589974;5.589497;0.000000;250.000000;1810.538805;3.471387;8.645464
1418.000000;0.000000;153923.499082;39.301211;5.589497;5.588983;0.000000;250.000000;1829.290684;3.746883;8.644691
1419.000000;0.000000;153902.834344;39.297814;5.588983;5.588364;0.000000;250.000000;1847.861066;4.503120;8.643857
1420.000000;0.000000;153881.184428;39.294255;5.588364;5.587717;0.000000;250.000000;1866.379771;4.718439;8.642855
1421.000000;0.000000;153859.085172;39.290623;5.587717;5.587056;0.000000;250.000000;1884.874810;4.817049;8.641805
1422.000000;0.000000;153725.169776;39.268610;5.587056;5.586377;0.000000;250.000000;1892.638077;29.197782;8.640734
1423.000000;0.000000;153295.404628;39.197967;5.583054;5.581731;0.000000;85.385093;1892.638077;93.796936;8.634240
1424.000000;0.000000;153180.158054;39.179024;5.571391;5.570230;0.000000;79.907756;1892.638077;33.616833;8.613400
1425.000000;0.000000;153249.396112;39.190405;5.569677;5.569265;0.000000;116.902994;1892.638077;5.856673;8.607812
1426.000000;0.000000;153991.335201;39.312361;5.591794;5.591355;0.000000;234.143976;1892.638077;5.675778;8.611169
1427.000000;0.000000;154315.458108;39.365639;5.604847;5.604429;0.000000;250.000000;1901.481493;29.683557;8.647147
1428.000000;0.000000;155150.508409;39.502901;5.633820;5.633396;0.000000;250.000000;1930.619560;55.973718;8.662863
1429.000000;0.000000;155868.991450;39.621001;5.652854;5.652426;0.000000;231.834783;1930.619560;35.404251;8.703356
1430.000000;0.000000;156170.487820;39.670560;5.658397;5.657968;0.000000;250.000000;1937.178446;9.468150;8.738195
1431.000000;0.000000;156223.319948;39.679244;5.659400;5.658970;0.000000;250.000000;1944.515045;5.144179;8.752815
1432.000000;0.000000;156277.651735;39.688175;5.661022;5.660591;0.000000;250.000000;1952.792006;4.820615;8.755377
1433.000000;0.000000;156109.939289;39.660607;5.660922;5.660491;0.000000;248.454745;1952.792006;40.105463;8.758012
1434.000000;0.000000;155704.101423;39.593898;5.655189;5.654760;0.000000;180.107650;1952.792006;87.187442;8.749879
1435.000000;0.000000;155454.764183;39.552913;5.642782;5.642355;0.000000;23.515829;1952.792006;53.708939;8.730200
1436.000000;0.000000;155316.325598;39.530157;5.635186;5.634761;0.000000;0.000000;1825.298339;29.869353;8.718109
1437.000000;0.000000;155264.646735;39.521662;5.630977;5.630512;0.000000;43.449475;1825.298339;11.160174;8.711396
1438.000000;0.000000;155216.464249;39.513742;5.629408;5.628911;0.000000;86.058021;1825.298339;10.408653;8.708890
1439.000000;0.000000;155181.712221;39.508030;5.627946;5.627443;0.000000;133.097932;1825.298339;7.509596;8.706554
1440.000000;0.000000;155164.933665;39.505272;5.626891;5.626382;0.000000;199.493796;1825.298339;3.626313;8.704869
1441.000000;0.000000;155148.015499;39.502491;5.626382;5.625869;0.000000;250.000000;1829.831703;3.656889;8.704055
1442.000000;0.000000;155126.891300;39.499018;5.625869;5.625229;0.000000;250.000000;1847.615074;4.566536;8.703235
1443.000000;0.000000;155104.295851;39.495304;5.625229;5.624544;0.000000;250.000000;1865.321950;4.885261;8.702210
