Heure; Bilan [kWh]; Stockage [kWh]; Température du stock [°C]; COP chauffage; COP ECS; ECS Gachée
2317.000000;0.000000;1517031.069160;76.340583;5.000000;5.000000;0.000000
2318.000000;0.000000;1517559.676154;76.362305;5.000000;5.000000;0.000000
2319.000000;0.000000;1518048.761112;76.382404;5.000000;5.000000;0.000000
2320.000000;0.000000;1518419.256282;76.397629;5.000000;5.000000;0.000000
2321.000000;0.000000;1518408.625218;76.397192;5.000000;5.000000;0.000000
2322.000000;0.000000;1517975.194120;76.379381;5.000000;5.000000;0.000000
2323.000000;0.000000;1517634.371194;76.365375;5.000000;5.000000;0.000000
2324.000000;0.000000;1517428.284641;76.356906;5.000000;5.000000;0.000000
2325.000000;0.000000;1517329.290959;76.352838;5.000000;5.000000;0.000000
2326.000000;0.000000;1517235.828139;76.348997;5.000000;5.000000;0.000000
2327.000000;0.000000;1517158.951800;76.345838;5.000000;5.000000;0.000000
2328.000000;0.000000;1517122.180501;76.344327;5.000000;5.000000;0.000000
2329.000000;0.000000;1517257.754919;76.349898;5.000000;5.000000;0.000000
2330.000000;0.000000;1517393.315859;76.355469;5.000000;5.000000;0.000000
2331.000000;0.000000;1517528.863323;76.361039;5.000000;5.000000;0.000000
2332.000000;0.000000;1517664.397316;76.366609;5.000000;5.000000;0.000000
2333.000000;0.000000;1517799.917838;76.372178;5.000000;5.000000;0.000000
2334.000000;0.000000;1517769.230821;76.370917;5.000000;5.000000;0.000000
2335.000000;0.000000;1517286.851949;76.351094;5.000000;5.000000;0.000000
2336.000000;0.000000;1517502.815323;76.359969;5.000000;5.000000;0.000000
2337.000000;0.000000;1518072.871621;76.383394;5.000000;5.000000;0.000000
2338.000000;0.000000;1518722.760557;76.410101;5.000000;5.000000;0.000000
2339.000000;0.000000;1519278.270140;76.432929;5.000000;5.000000;0.000000
2340.000000;0.000000;1519729.025760;76.451452;5.000000;5.000000;0.000000
2341.000000;0.000000;1520039.730356;76.464220;5.000000;5.000000;0.000000
2342.000000;0.000000;1520614.250854;76.487829;5.000000;5.000000;0.000000
2343.000000;0.000000;1521138.683956;76.509380;5.000000;5.000000;0.000000
2344.000000;0.000000;1521503.801488;76.524384;5.000000;5.000000;0.000000
2345.000000;0.000000;1521506.971103;76.524515;5.000000;5.000000;0.000000
2346.000000;0.000000;1521093.334125;76.507517;5.000000;5.000000;0.000000
2347.000000;0.000000;1520752.417658;76.493507;5.000000;5.000000;0.000000
2348.000000;0.000000;1520546.237570;76.485034;5.000000;5.000000;0.000000
2349.000000;0.000000;1520447.150353;76.480963;5.000000;5.000000;0.000000
2350.000000;0.000000;1520353.594002;76.477118;5.000000;5.000000;0.000000
2351.000000;0.000000;1520276.624135;76.473955;5.000000;5.000000;0.000000
2352.000000;0.000000;1520342.777988;76.476674;5.000000;5.000000;0.000000
2353.000000;0.000000;1520484.218063;76.482486;5.000000;5.000000;0.000000
2354.000000;0.000000;1520625.643789;76.488298;5.000000;5.000000;0.000000
2355.000000;0.000000;1520767.055168;76.494109;5.000000;5.000000;0.000000
2356.000000;0.000000;1520908.452204;76.499919;5.000000;5.000000;0.000000
2357.000000;0.000000;1521049.834899;76.505729;5.000000;5.000000;0.000000
2358.000000;0.000000;1521036.697991;76.505189;5.000000;5.000000;0.000000
2359.000000;0.000000;1520597.066741;76.487123;5.000000;5.000000;0.000000
2360.000000;0.000000;1520887.618207;76.499063;5.000000;5.000000;0.000000
2361.000000;0.000000;1521521.515089;76.525112;5.000000;5.000000;0.000000
2362.000000;0.000000;1522300.263571;76.557114;5.000000;5.000000;0.000000
2363.000000;0.000000;1523030.656933;76.587129;5.000000;5.000000;0.000000
2364.000000;0.000000;1523661.452445;76.613051;5.000000;5.000000;0.000000
2365.000000;0.000000;1524103.270487;76.631207;5.000000;5.000000;0.000000
2366.000000;0.000000;1524836.163472;76.661324;5.000000;5.000000;0.000000
2367.000000;0.000000;1525479.270530;76.687752;5.000000;5.000000;0.000000
2368.000000;0.000000;1525942.031113;76.706768;5.000000;5.000000;0.000000
2369.000000;0.000000;1525995.411426;76.708962;5.000000;5.000000;0.000000
2370.000000;0.000000;1525600.901264;76.692750;5.000000;5.000000;0.000000
2371.000000;0.000000;1525259.849578;76.678735;5.000000;5.000000;0.000000
2372.000000;0.000000;1525053.534273;76.670256;5.000000;5.000000;0.000000
2373.000000;0.000000;1524954.311845;76.666179;5.000000;5.000000;0.000000
2374.000000;0.000000;1524860.620285;76.662329;5.000000;5.000000;0.000000
2375.000000;0.000000;1524783.515215;76.659160;5.000000;5.000000;0.000000
2376.000000;0.000000;1524888.982579;76.663494;5.000000;5.000000;0.000000
2377.000000;0.000000;1525036.137397;76.669542;5.000000;5.000000;0.000000
2378.000000;0.000000;1525183.277001;76.675588;5.000000;5.000000;0.000000
2379.000000;0.000000;1525330.401394;76.681634;5.000000;5.000000;0.000000
2380.000000;0.000000;1525477.510580;76.687679;5.000000;5.000000;0.000000
2381.000000;0.000000;1525624.604562;76.693724;5.000000;5.000000;0.000000
2382.000000;0.000000;1525597.614455;76.692615;5.000000;5.000000;0.000000
2383.000000;-0.000000;1525077.730502;76.671251;5.000000;5.000000;0.000000
2384.000000;0.000000;1525069.157077;76.670898;5.000000;5.000000;0.000000
2385.000000;0.000000;1525188.795175;76.675815;5.000000;5.000000;0.000000
2386.000000;0.000000;1525519.705990;76.689413;5.000000;5.000000;0.000000
2387.000000;0.000000;1525694.920839;76.696613;5.000000;5.000000;0.000000
2388.000000;0.000000;1525588.924731;76.692258;5.000000;5.000000;0.000000
2389.000000;0.000000;1525715.914845;76.697476;5.000000;5.000000;0.000000
2390.000000;0.000000;1526214.865016;76.717980;5.000000;5.000000;0.000000
2391.000000;0.000000;1526878.168043;76.745238;5.000000;5.000000;0.000000
2392.000000;0.000000;1527300.303161;76.762585;5.000000;5.000000;0.000000
2393.000000;0.000000;1527393.062932;76.766397;5.000000;5.000000;0.000000
2394.000000;0.000000;1527015.226173;76.750870;5.000000;5.000000;0.000000
2395.000000;0.000000;1526674.132059;76.736853;5.000000;5.000000;0.000000
2396.000000;0.000000;1526467.774327;76.728373;5.000000;5.000000;0.000000
2397.000000;0.000000;1526368.509474;76.724294;5.000000;5.000000;0.000000
2398.000000;0.000000;1526274.775491;76.720442;5.000000;5.000000;0.000000
2399.000000;0.000000;1526197.627998;76.717272;5.000000;5.000000;0.000000
2400.000000;0.000000;1526319.921488;76.722297;5.000000;5.000000;0.000000
2401.000000;0.000000;1526449.783777;76.727634;5.000000;5.000000;0.000000
2402.000000;0.000000;1526579.633461;76.732970;5.000000;5.000000;0.000000
2403.000000;0.000000;1526709.470542;76.738305;5.000000;5.000000;0.000000
2404.000000;0.000000;1526839.295021;76.743640;5.000000;5.000000;0.000000
2405.000000;0.000000;1526969.106903;76.748975;5.000000;5.000000;0.000000
2406.000000;0.000000;1526958.246655;76.748528;5.000000;5.000000;0.000000
2407.000000;0.000000;1526447.801886;76.727552;5.000000;5.000000;0.000000
2408.000000;0.000000;1526465.354125;76.728274;5.000000;5.000000;0.000000
2409.000000;0.000000;1526819.835755;76.742841;5.000000;5.000000;0.000000
2410.000000;0.000000;1527218.600342;76.759227;5.000000;5.000000;0.000000
2411.000000;0.000000;1527278.945705;76.761707;5.000000;5.000000;0.000000
2412.000000;0.000000;1527244.093837;76.760275;5.000000;5.000000;0.000000
2413.000000;0.000000;1527154.771163;76.756604;5.000000;5.000000;0.000000
2414.000000;0.000000;1527417.237098;76.767390;5.000000;5.000000;0.000000
2415.000000;0.000000;1527817.131898;76.783823;5.000000;5.000000;0.000000
2416.000000;0.000000;1528156.905188;76.797786;5.000000;5.000000;0.000000
2417.000000;0.000000;1528208.044135;76.799887;5.000000;5.000000;0.000000
2418.000000;0.000000;1527813.533625;76.783675;5.000000;5.000000;0.000000
2419.000000;0.000000;1527472.415563;76.769658;5.000000;5.000000;0.000000
2420.000000;0.000000;1527266.033884;76.761177;5.000000;5.000000;0.000000
2421.000000;0.000000;1527166.745084;76.757096;5.000000;5.000000;0.000000
2422.000000;0.000000;1527072.987156;76.753243;5.000000;5.000000;0.000000
2423.000000;0.000000;1526995.815717;76.750072;5.000000;5.000000;0.000000
2424.000000;0.000000;1527026.503918;76.751333;5.000000;5.000000;0.000000
2425.000000;0.000000;1527157.668855;76.756723;5.000000;5.000000;0.000000
2426.000000;0.000000;1527288.821001;76.762113;5.000000;5.000000;0.000000
2427.000000;0.000000;1527419.960358;76.767502;5.000000;5.000000;0.000000
2428.000000;0.000000;1527551.086928;76.772890;5.000000;5.000000;0.000000
2429.000000;0.000000;1527682.200715;76.778278;5.000000;5.000000;0.000000
2430.000000;0.000000;1527691.740967;76.778670;5.000000;5.000000;0.000000
2431.000000;0.000000;1527256.465451;76.760783;5.000000;5.000000;0.000000
2432.000000;0.000000;1527559.075915;76.773219;5.000000;5.000000;0.000000
2433.000000;0.000000;1528199.399845;76.799532;5.000000;5.000000;0.000000
2434.000000;0.000000;1528988.064357;76.831941;5.000000;5.000000;0.000000
2435.000000;0.000000;1529732.446680;76.862531;5.000000;5.000000;0.000000
2436.000000;0.000000;1530370.811171;76.888764;5.000000;5.000000;0.000000
2437.000000;0.000000;1530822.499994;76.907325;5.000000;5.000000;0.000000
2438.000000;0.000000;1531558.470424;76.937569;5.000000;5.000000;0.000000
2439.000000;0.000000;1532197.958468;76.963848;5.000000;5.000000;0.000000
2440.000000;0.000000;1532657.381963;76.982728;5.000000;5.000000;0.000000
2441.000000;0.000000;1532707.183487;76.984774;5.000000;5.000000;0.000000
2442.000000;0.000000;1532307.867061;76.968365;5.000000;5.000000;0.000000
2443.000000;0.000000;1531966.614176;76.954341;5.000000;5.000000;0.000000
2444.000000;0.000000;1531760.097678;76.945855;5.000000;5.000000;0.000000
2445.000000;0.000000;1531660.674063;76.941769;5.000000;5.000000;0.000000
2446.000000;0.000000;1531566.781323;76.937911;5.000000;5.000000;0.000000
2447.000000;0.000000;1531489.475078;76.934734;5.000000;5.000000;0.000000
2448.000000;0.000000;1531540.358208;76.936825;5.000000;5.000000;0.000000
2449.000000;0.000000;1531684.773401;76.942759;5.000000;5.000000;0.000000
2450.000000;0.000000;1531829.173838;76.948693;5.000000;5.000000;0.000000
2451.000000;0.000000;1531973.559521;76.954627;5.000000;5.000000;0.000000
2452.000000;0.000000;1532117.930454;76.960559;5.000000;5.000000;0.000000
2453.000000;0.000000;1532262.286638;76.966492;5.000000;5.000000;0.000000
2454.000000;0.000000;1532251.689838;76.966056;5.000000;5.000000;0.000000
2455.000000;0.000000;1531736.346274;76.944879;5.000000;5.000000;0.000000
2456.000000;0.000000;1531780.823922;76.946706;5.000000;5.000000;0.000000
2457.000000;0.000000;1531981.380817;76.954948;5.000000;5.000000;0.000000
2458.000000;0.000000;1532333.537775;76.969420;5.000000;5.000000;0.000000
2459.000000;0.000000;1532510.983398;76.976711;5.000000;5.000000;0.000000
2460.000000;0.000000;1532704.070645;76.984646;5.000000;5.000000;0.000000
2461.000000;0.000000;1532489.403998;76.975825;5.000000;5.000000;0.000000
2462.000000;0.000000;1532576.513824;76.979404;5.000000;5.000000;0.000000
2463.000000;0.000000;1532881.218075;76.991926;5.000000;5.000000;0.000000
2464.000000;0.000000;1533222.607085;77.005955;5.000000;5.000000;0.000000
2465.000000;0.000000;1533254.278755;77.007256;5.000000;5.000000;0.000000
2466.000000;0.000000;1532863.309986;76.991190;5.000000;5.000000;0.000000
2467.000000;0.000000;1532522.040438;76.977166;5.000000;5.000000;0.000000
2468.000000;0.000000;1532315.507278;76.968679;5.000000;5.000000;0.000000
2469.000000;0.000000;1532216.067002;76.964592;5.000000;5.000000;0.000000
2470.000000;0.000000;1532122.157601;76.960733;5.000000;5.000000;0.000000
2471.000000;-0.000000;1532044.834695;76.957556;5.000000;5.000000;0.000000
2472.000000;0.000000;1532175.296484;76.962917;5.000000;5.000000;0.000000
2473.000000;0.000000;1532324.437144;76.969046;5.000000;5.000000;0.000000
2474.000000;0.000000;1532473.562313;76.975174;5.000000;5.000000;0.000000
2475.000000;0.000000;1532478.097673;76.975360;5.000000;5.000000;0.000000
2476.000000;0.000000;1532627.206883;76.981488;5.000000;5.000000;0.000000
2477.000000;0.000000;1532776.300608;76.987614;5.000000;5.000000;0.000000
2478.000000;0.000000;1532751.409883;76.986591;5.000000;5.000000;0.000000
2479.000000;0.000000;1532231.311327;76.965219;5.000000;5.000000;0.000000
2480.000000;0.000000;1532193.362915;76.963659;5.000000;5.000000;0.000000
2481.000000;0.000000;1532492.260094;76.975942;5.000000;5.000000;0.000000
2482.000000;0.000000;1533190.516587;77.004636;5.000000;5.000000;0.000000
2483.000000;0.000000;1533770.990263;77.028490;5.000000;5.000000;0.000000
2484.000000;0.000000;1534278.224933;77.049334;5.000000;5.000000;0.000000
2485.000000;0.000000;1534259.012090;77.048545;5.000000;5.000000;0.000000
2486.000000;0.000000;1534287.161701;77.049701;5.000000;5.000000;0.000000
2487.000000;0.000000;1534430.964261;77.055611;5.000000;5.000000;0.000000
2488.000000;0.000000;1534813.391687;77.071326;5.000000;5.000000;0.000000
2489.000000;0.000000;1534746.566048;77.068580;5.000000;5.000000;0.000000
2490.000000;0.000000;1534382.468183;77.053618;5.000000;5.000000;0.000000
2491.000000;0.000000;1534041.153063;77.039592;5.000000;5.000000;0.000000
2492.000000;0.000000;1533834.574332;77.031103;5.000000;5.000000;0.000000
2493.000000;0.000000;1533735.088486;77.027015;5.000000;5.000000;0.000000
2494.000000;0.000000;1533641.133516;77.023154;5.000000;5.000000;0.000000
2495.000000;0.000000;1533573.722642;77.020383;5.000000;5.000000;0.000000
2496.000000;0.000000;1533563.566527;77.019966;5.000000;5.000000;0.000000
2497.000000;0.000000;1533715.982999;77.026229;5.000000;5.000000;0.000000
2498.000000;0.000000;1533868.383466;77.032492;5.000000;5.000000;0.000000
2499.000000;0.000000;1534020.767932;77.038754;5.000000;5.000000;0.000000
2500.000000;0.000000;1534173.136399;77.045016;5.000000;5.000000;0.000000
2501.000000;0.000000;1534325.488871;77.051276;5.000000;5.000000;0.000000
2502.000000;0.000000;1534347.776761;77.052192;5.000000;5.000000;0.000000
2503.000000;0.000000;1533851.974653;77.031818;5.000000;5.000000;0.000000
2504.000000;0.000000;1534033.746703;77.039288;5.000000;5.000000;0.000000
2505.000000;0.000000;1534715.143518;77.067289;5.000000;5.000000;0.000000
2506.000000;0.000000;1535400.964270;77.095472;5.000000;5.000000;0.000000
2507.000000;0.000000;1535942.642780;77.117731;5.000000;5.000000;0.000000
2508.000000;0.000000;1536359.812660;77.134875;5.000000;5.000000;0.000000
2509.000000;0.000000;1536281.050900;77.131638;5.000000;5.000000;0.000000
2510.000000;0.000000;1536570.854444;77.143547;5.000000;5.000000;0.000000
2511.000000;0.000000;1536871.042199;77.155883;5.000000;5.000000;0.000000
2512.000000;0.000000;1537069.014357;77.164018;5.000000;5.000000;0.000000
2513.000000;0.000000;1536950.971103;77.159167;5.000000;5.000000;0.000000
2514.000000;0.000000;1536512.939879;77.141167;5.000000;5.000000;0.000000
2515.000000;0.000000;1536171.560848;77.127139;5.000000;5.000000;0.000000
2516.000000;0.000000;1535964.918208;77.118647;5.000000;5.000000;0.000000
2517.000000;0.000000;1535865.368455;77.114556;5.000000;5.000000;0.000000
2518.000000;0.000000;1535771.349581;77.110692;5.000000;5.000000;0.000000
2519.000000;0.000000;1535721.748725;77.108654;5.000000;5.000000;0.000000
2520.000000;0.000000;1535883.553684;77.115303;5.000000;5.000000;0.000000
2521.000000;0.000000;1536048.028236;77.122062;5.000000;5.000000;0.000000
2522.000000;0.000000;1536212.484814;77.128820;5.000000;5.000000;0.000000
2523.000000;0.000000;1536376.923422;77.135578;5.000000;5.000000;0.000000
2524.000000;0.000000;1536381.462737;77.135764;5.000000;5.000000;0.000000
2525.000000;0.000000;1536545.882883;77.142521;5.000000;5.000000;0.000000
2526.000000;0.000000;1536589.754019;77.144324;5.000000;5.000000;0.000000
2527.000000;0.000000;1536175.955903;77.127319;5.000000;5.000000;0.000000
2528.000000;0.000000;1536449.445423;77.138558;5.000000;5.000000;0.000000
2529.000000;0.000000;1537039.053130;77.162787;5.000000;5.000000;0.000000
2530.000000;0.000000;1537754.553712;77.192190;5.000000;5.000000;0.000000
2531.000000;0.000000;1538416.664303;77.219398;5.000000;5.000000;0.000000
2532.000000;0.000000;1538955.791524;77.241553;5.000000;5.000000;0.000000
2533.000000;0.000000;1539309.183832;77.256075;5.000000;5.000000;0.000000
2534.000000;0.000000;1539953.230978;77.282542;5.000000;5.000000;0.000000
2535.000000;0.000000;1540526.355088;77.306094;5.000000;5.000000;0.000000
2536.000000;0.000000;1540955.643548;77.323735;5.000000;5.000000;0.000000
2537.000000;0.000000;1541018.429726;77.326315;5.000000;5.000000;0.000000
2538.000000;0.000000;1540651.540989;77.311238;5.000000;5.000000;0.000000
2539.000000;0.000000;1540310.037806;77.297204;5.000000;5.000000;0.000000
2540.000000;0.000000;1540103.271018;77.288707;5.000000;5.000000;0.000000
2541.000000;0.000000;1540003.597121;77.284611;5.000000;5.000000;0.000000
2542.000000;0.000000;1539909.454106;77.280743;5.000000;5.000000;0.000000
2543.000000;0.000000;1539926.265767;77.281434;5.000000;5.000000;0.000000
2544.000000;0.000000;1540106.041325;77.288821;5.000000;5.000000;0.000000
2545.000000;0.000000;1540288.479307;77.296318;5.000000;5.000000;0.000000
2546.000000;0.000000;1540470.896201;77.303815;5.000000;5.000000;0.000000
2547.000000;0.000000;1540651.240187;77.311226;5.000000;5.000000;0.000000
2548.000000;0.000000;1540828.098627;77.318493;5.000000;5.000000;0.000000
2549.000000;0.000000;1541003.820727;77.325714;5.000000;5.000000;0.000000
2550.000000;0.000000;1541059.331580;77.327996;5.000000;5.000000;0.000000
2551.000000;0.000000;1540652.559335;77.311280;5.000000;5.000000;0.000000
2552.000000;0.000000;1540914.177148;77.322031;5.000000;5.000000;0.000000
2553.000000;0.000000;1541459.024955;77.344421;5.000000;5.000000;0.000000
2554.000000;0.000000;1542105.394697;77.370982;5.000000;5.000000;0.000000
2555.000000;0.000000;1542689.351285;77.394979;5.000000;5.000000;0.000000
2556.000000;0.000000;1543164.026816;77.414486;5.000000;5.000000;0.000000
2557.000000;0.000000;1543465.025246;77.426855;5.000000;5.000000;0.000000
2558.000000;0.000000;1544063.283918;77.451439;5.000000;5.000000;0.000000
2559.000000;0.000000;1544600.722934;77.473525;5.000000;5.000000;0.000000
2560.000000;0.000000;1545010.803967;77.490377;5.000000;5.000000;0.000000
2561.000000;0.000000;1545071.404953;77.492867;5.000000;5.000000;0.000000
2562.000000;0.000000;1544723.605832;77.478575;5.000000;5.000000;0.000000
2563.000000;0.000000;1544381.980493;77.464536;5.000000;5.000000;0.000000
2564.000000;0.000000;1544175.091554;77.456034;5.000000;5.000000;0.000000
2565.000000;0.000000;1544075.295508;77.451933;5.000000;5.000000;0.000000
2566.000000;0.000000;1543984.259803;77.448192;5.000000;5.000000;0.000000
2567.000000;0.000000;1544097.302567;77.452837;5.000000;5.000000;0.000000
